v1,v2,Unique_Stopword_Count,Word_Count,Stopword_Count,Unique_Stem_Count,Unique_Word_Count,Unique_Word_Count/Word_Count
spam,sexy sexy cum text wet warm ready porn fun message free recd msgs 150p inc vat 2 cancel text stop,0,20,0,18,18,0.9
ham,customer place call,0,3,0,3,3,1.0
ham,planned yet going join company jan 5 onlydon know happen that,1,11,1,11,11,1.0
ham,boy love grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love kano,0,24,0,16,16,0.6666666666666666
ham,haha heard that text around,1,5,1,5,5,1.0
ham,ill get tomorrow send,0,4,0,4,4,1.0
ham,shit babe thasa bit messed upyeh,0,6,0,6,6,1.0
ham,oh late well good night give call tomorrow iam going go sleep night night,0,14,0,11,12,0.8571428571428571
ham,cheers tex mecause werebored yeah okden hunny r uin wk satsoundaos likeyour havin gr8fun j keep updat countinlots loveme xxxxx,0,20,0,20,20,1.0
ham,sorry meeting call later,0,4,0,4,4,1.0
ham,yo howz you girls never rang india l,1,8,1,8,8,1.0
ham,yeah worse,0,2,0,2,2,1.0
spam,hard live 121 chat 60pmin choose girl connect live call 09094646899 now cheap chat uks biggest live service vu bcm1896wc1n3xx,1,20,1,17,17,0.85
ham,tagged friends seemed count friends,0,5,0,4,4,0.8
spam,heard u4 while call 4 rude chat private line 01223585334 cum wan 2c pics gettin shagged text pix 8552 2end send stop 8552 sam xxx,1,25,1,24,24,0.96
ham,ok,0,1,0,1,1,1.0
ham,long time remember today,0,4,0,4,4,1.0
ham,shopping lor juz arrive,0,4,0,4,4,1.0
ham,thank you better work feel used otherwise,1,7,1,7,7,1.0
ham,challenge know ,0,2,0,2,2,1.0
ham,much hdd casing cost,0,4,0,4,4,1.0
ham,mystery solved opened email sent another batch sweetie,0,8,0,8,8,1.0
ham,cannot describe lucky actually awake noon,2,7,2,7,7,1.0
spam,2nd time tried contact you a1450 prize claim call 09053750005 310303 tcsstop sms 08718725756 140ppm,1,15,1,15,15,1.0
ham,today sorry day ever angry you ever misbehaved hurt you plz plz slap urself bcoz fault basically good,1,18,2,15,15,0.8333333333333334
ham,cheers card  time year already,0,5,0,5,5,1.0
spam,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870k,0,17,0,17,17,1.0
ham,people see msgs think iam addicted msging wrong bcoz dont know iam addicted sweet friends bslvyl,0,16,0,14,14,0.875
ham,ugh hopefully asus people randomly reformat,0,6,0,6,6,1.0
ham,seen facebook huh lol,0,4,0,4,4,1.0
ham,mah b pick tomorrow,0,4,0,4,4,1.0
ham,still otside leyou come 2morrow maga,0,6,0,6,6,1.0
ham,still plumbers tape wrench could borrow,0,6,0,6,6,1.0
spam,dear voucher holder claim weeks offer pc please go httpwwwetlpcoukreward tscs apply,0,12,0,12,12,1.0
ham,vl bcum difficult,0,3,0,3,3,1.0
spam,going 2 bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise ofa2000 cash 18only opt txt x 07786200117,0,19,0,18,18,0.9473684210526315
ham,still waitin usual ii come back sch oredi,0,8,0,8,8,1.0
ham,meeting da call,0,3,0,3,3,1.0
ham,k k  watch films,0,4,0,3,3,0.75
ham,cinema plus drink appeal tomo  fr thriller director like mac 830,0,11,0,11,11,1.0
ham,size elephant tablets  shove um ass,0,6,0,6,6,1.0
ham,many people seems special first sight remain special till last sight maintain till life ends take cr da,0,18,0,15,15,0.8333333333333334
ham,parents kidz friends n colleagues screaming surprise  waiting sofa    naked,0,10,0,10,10,1.0
ham,know juz askin cos got card got 20 4 salon called hair sense tot da one i cut hair,1,19,1,17,17,0.8947368421052632
ham,good morning pookie pie lol hope wake,0,7,0,7,7,1.0
ham,maybe woke fucking 3 would problem,0,6,0,6,6,1.0
ham,happy birthday youdearwith lots loverakhesh nri,0,6,0,6,6,1.0
ham,howz persons story,0,3,0,3,3,1.0
spam,2nd time tried 2 contact you 750 pound prize 2 claim easy call 08712101358 now 10p per min btnationalrate,2,19,2,18,18,0.9473684210526315
ham,x2 ltgt  going get,0,4,0,4,4,1.0
ham,hi neva worry bout da truth coz truth lead 2 heart itaos least unique person like deserve sleep tight morning,0,20,0,19,19,0.95
spam,awarded city break could win a200 summer shopping spree every wk txt store 88039skilgmetscs087147403231winawkage16a150perwksub,0,14,0,14,14,1.0
ham,paper today e morn aft,0,5,0,5,5,1.0
ham,lick every drop  ready use mouth well,0,7,0,7,7,1.0
ham,you expect whenever text hope goes well tomo,1,8,1,8,8,1.0
ham,great p diddy neighbor comes toothpaste every morning,0,8,0,8,8,1.0
ham,av new number  wil use oneta,0,6,0,6,6,1.0
ham,poking man everyday teach canada abi you saying hi,1,9,1,9,9,1.0
ham,7 lor change 2 suntec wat time coming,0,8,0,8,8,1.0
ham,deam seeing online shop asked,0,5,0,5,5,1.0
ham,curious cuz asked,0,3,0,3,3,1.0
ham,nicenicehow working,0,2,0,2,2,1.0
ham,okay lor wah like def let us go haha say terms conditions,0,12,0,12,12,1.0
ham,haha yup hopefully lose kg mon hip hop go orchard weigh,0,11,0,11,11,1.0
ham,good you r working,1,4,1,4,4,1.0
ham,oh yes little weather kind coccooning home,0,7,0,7,7,1.0
ham,home also,0,2,0,2,2,1.0
ham,phone weirdest auto correct,0,4,0,4,4,1.0
ham,oops phone died even know yeah like better,0,8,0,8,8,1.0
ham,mus ask 1st wat meet 4 lunch den n meet already lor wan 2 go ask da ge 1st confirm w soon possible,0,23,0,20,20,0.8695652173913043
ham,said mind go bedroom minute   ok sed sexy mood came 5 minuts latr wid caken wife,0,16,0,15,16,1.0
ham,oh yeahand hav great time newquaysend postcard 1 look girls goneyou know 1im talkin boutxx,0,15,0,15,15,1.0
ham,got divorce lol shes,0,4,0,4,4,1.0
ham,pin,0,1,0,1,1,1.0
ham,babe got enough money pick bread milk  give back get home ,0,11,0,11,11,1.0
ham,want snow freezing windy,0,4,0,4,4,1.0
spam,urgent trying contact you todays draw shows a2000 prize guaranteed call 09066358361 land line claim y87 valid 12hrs,1,18,1,18,18,1.0
ham,come mahal bus stop ltdecimalgt,0,5,0,5,5,1.0
ham,knowthis week going tirunelvai da,0,5,0,5,5,1.0
ham,baby promise treat well bet take good care me,1,9,1,9,9,1.0
ham,like hotel dusk game think solve puzzles area thing,0,9,0,9,9,1.0
spam,thanks ringtone order reference number x29 mobile charged 450 tone arrive please call customer services 09065989180,0,16,0,16,16,1.0
ham,hi love goes day fuck morning woke dropped cell way stairs seems alright  phews miss ,0,15,0,15,15,1.0
ham,well must pain catch,0,4,0,4,4,1.0
ham,sorry da thangamit mistake,0,4,0,4,4,1.0
ham,need coz never go,0,4,0,4,4,1.0
ham,rose redred bloodblood heartheart you me send friends including me like me get back 1you r poor relation 2you need 1 support 3you r frnd 2 many 4some1 luvs 5 some1 praying god marry you try it,3,37,6,33,33,0.8918918918918919
ham,wifehow knew time murder exactly,0,5,0,5,5,1.0
spam,six chances win cash 100 20000 pounds txt csh11 send 87575 cost 150pday 6days 16 tsandcs apply reply hl 4 info,0,21,0,21,21,1.0
spam,cashbalance currently 500 pounds  maximize cashin send collect 83600 150pmessage cc 08718720201 po box 11414 tcrw1,0,16,0,16,16,1.0
ham,feel like dick keep sleeping texts facebook messages sup town,0,10,0,10,10,1.0
ham,plm come da way,0,4,0,4,4,1.0
ham,guess wants alone time could show watch do,1,8,1,8,8,1.0
ham,height recycling read twice people spend time earning money money spent spending time good morning keep smiling,0,17,0,14,15,0.8823529411764706
ham,yup i comin ,1,3,1,3,3,1.0
ham,yes princess toledo,0,3,0,3,3,1.0
ham,aight text back mu swing by need somebody get door,1,10,1,10,10,1.0
ham,ron say fri leh n said ding tai feng cannot make reservations said wait lor,2,16,2,15,15,0.9375
ham,good swimsuit allowed ,0,3,0,3,3,1.0
ham,okay soon over best,1,4,1,4,4,1.0
ham,cute thought friendship its necessary share every secret close frnd,1,10,1,10,10,1.0
ham,ok sent da latest version da project,0,7,0,6,6,0.8571428571428571
ham,good morning dear great amp successful day,0,7,0,7,7,1.0
ham,pls accept one day begging change number,0,7,0,7,7,1.0
ham,squeeeeeze christmas hug lik frndshp den hug back get 3 r cute 6 r luvd 9 r lucky none people hate you,1,22,1,19,19,0.8636363636363636
ham,ok anybody asks me tel themp,1,6,1,6,6,1.0
ham,funny fact nobody teaches volcanoes 2 erupt tsunamis 2 arise hurricanes 2 sway aroundn 1 teaches hw 2 choose wife natural disasters happens,0,23,0,19,19,0.8260869565217391
ham, going ring weekend wot,0,4,0,4,4,1.0
ham,also track lighters find,0,4,0,4,4,1.0
ham,sorry cannot help this,3,5,3,5,5,1.0
ham,babe need advice,0,3,0,3,3,1.0
ham,iull leave around four ok,0,5,0,5,5,1.0
ham,come medical college 7pm forward da,0,6,0,6,6,1.0
ham,kkits goodwhen going,0,3,0,3,3,1.0
ham,make lasagna you vodka,1,4,1,4,4,1.0
ham,hi kate give ring soon possible xxx,0,7,0,7,7,1.0
ham,people  tour  thought sofa thing sent  curious sugar,0,8,0,8,8,1.0
ham,no told going got drunk,1,5,1,5,5,1.0
ham,fucking chickened out messaged would late woould buzz hear word,1,10,1,10,10,1.0
spam,congratulations thanks good friend a2000 xmas prize 2 claim easy call 08718726978 now 10p per minute btnationalrate,1,17,1,17,17,1.0
ham,always looking excuse city,0,4,0,4,4,1.0
ham,yup still coffee wif frens fren drove give lift,0,9,0,8,9,1.0
ham,shore takin bus,0,3,0,3,3,1.0
ham,going get deus ex,0,4,0,4,4,1.0
ham,send email mind ltgt times per night,0,7,0,7,7,1.0
spam,44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile  100 free texts  free camcorder reply call 08000930705,0,21,0,19,19,0.9047619047619048
ham,tap  spile seven  pub gas st broad st canal ok,0,10,0,9,9,0.9
ham,ok come n pick engin,0,5,0,5,5,1.0
ham,never wanted tell this short onedge late,1,7,1,7,7,1.0
ham,raviyog peripherals bhayandar east,0,4,0,4,4,1.0
ham,k actually guys meet sunoco howard right way,0,8,0,8,8,1.0
spam,1 new voicemail please call 08719181513,0,6,0,6,6,1.0
ham,moon come color dreams stars make musical sms give warm peaceful sleep good night,0,14,0,14,14,1.0
ham,finished eating got plate leftovers time,0,6,0,6,6,1.0
ham,thanx lot,0,2,0,2,2,1.0
ham,hurry home big butt hang last caller to food done starving ask cooked,1,13,1,13,13,1.0
ham,lol right diet everyday cheat anyway meant fatty ,0,8,0,8,8,1.0
ham,great day beautiful one,0,4,0,4,4,1.0
ham,happened interview,0,2,0,2,2,1.0
ham,solve case  man found murdered ltdecimalgt  ltgt afternoon 1his wife called police 2police questioned everyone 3wife siri sleeping murder took place 4cook cooking 5gardener picking vegetables 6housemaid went 2 post office 7children went 2 play 8neighbour went 2 marriage police arrested murderer immediately it reply reason r brilliant,1,48,1,41,43,0.8958333333333334
ham,badrith chennaii surely pick usno competition him,1,7,1,7,7,1.0
ham,tot group mate lucky reply wat time i need leave,1,10,1,10,10,1.0
ham,hey around got enough half  ten owe,0,7,0,7,7,1.0
ham,hey tomorrow maybe meet yck,0,5,0,5,5,1.0
ham,alrite sam nic checkin numberso ittb,0,6,0,6,6,1.0
ham,making easy pay back ltgt yrs say pay back earlier get,0,11,0,9,9,0.8181818181818182
ham,worry sure get it,1,4,1,4,4,1.0
ham,gas station like block away house drive right since armenia ends swann take howard,0,14,0,14,14,1.0
spam,someone know asked dating service 2 contact you cannot guess who call 09058097189 revealed pobox 6 ls15hb 150p,4,19,4,19,19,1.0
spam,camera  awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days,0,13,0,12,12,0.9230769230769231
ham,tuition 330 hm go 1120 1205 one mind,0,8,0,8,8,1.0
ham,smoking people use wylie smokes much justify ruining shit,0,9,0,8,9,1.0
ham,dear good morning feeling dear,0,5,0,4,4,0.8
ham,little meds say take every 8 hours 5 pain back took another hope die,0,14,0,14,14,1.0
ham,beautiful tomorrow never comes comes already today hunt beautiful tomorrow waste wonderful today goodmorning,0,14,0,10,10,0.7142857142857143
ham,know lei i decide lor leona oops tot ben going n message him,2,13,2,13,13,1.0
ham,hi there moved in2 pub  would great 2 c cud come up,2,12,2,12,12,1.0
spam,todays voda numbers ending 5226 selected receive 350 award hava match please call 08712300220 quoting claim code 1131 standard rates app,0,21,0,21,21,1.0
spam,message free welcome new  improved sex  dogging club unsubscribe service reply stop msgs150p 18,0,14,0,14,14,1.0
ham,honeybee said i sweetest world god laughed amp said waityou havnt met person reading message moral even god crack jokes gmgngegn,1,21,1,19,19,0.9047619047619048
ham,ever easier,0,2,0,2,2,1.0
spam,rct thnq adrian text rgds vatian,0,6,0,6,6,1.0
ham,stop calling everyone saying might cancer throat hurts talk cannot answering everyone calls get one call babysitting monday,2,19,2,16,18,0.9473684210526315
ham,tough,0,1,0,1,1,1.0
ham,gonnamissu muchi would say il send postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract love yaxx,0,18,0,18,18,1.0
ham,ee message na poortiyagi odalebeku hanumanji 7 name 1hanuman 2bajarangabali 3maruti 4pavanaputra 5sankatmochan 6ramaduth 7mahaveer ee 7 name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde 1 dodda problum nalli siguviri idu matra ltgt  true neglet,0,41,0,37,37,0.9024390243902439
ham,hi darlin finish 3 1 2 pick meet me text back number love kate xxx,1,15,1,15,15,1.0
ham,set place heart mind mind easily forgets heart always remember wish happy valentines day,0,14,0,12,12,0.8571428571428571
ham,surprised still guess right lor,0,5,0,5,5,1.0
ham,okie i wan meet bishan cos bishan now driving today,2,10,2,9,9,0.9
ham,oh ho first time use type words,0,7,0,7,7,1.0
ham,hi darlin work get trouble ijust talked mum morning really good time last night goin soon call,0,17,0,17,17,1.0
ham,know serving mean now,1,4,1,4,4,1.0
ham,huh hyde park mel ah opps got confused anyway tts e best choice den juz take it,1,17,1,17,17,1.0
ham,oh gei happend tron maybe ill dl 3d,0,8,0,8,8,1.0
spam,free message activate 500 free text messages replying message word free terms  conditions visit www07781482378com,0,15,0,11,12,0.8
ham,know girls always safe selfish know got pa thank you good night,1,12,1,11,11,0.9166666666666666
ham,worries hope photo shoot went well spiffing fun workage,0,9,0,9,9,1.0
ham,freezing craving ice fml,0,4,0,4,4,1.0
ham,kay since already,0,3,0,3,3,1.0
ham,eh sorry leh din c message sad already lar watching tv now still office,1,14,1,14,14,1.0
ham,yo right yo work,0,4,0,3,3,0.75
ham,ok darlin supose ok worry muchi film stuff mate babysit again call therexx,1,13,1,12,12,0.9230769230769231
ham,said mind go bedroom minute   ok sed sexy mood came 5 minuts latr wid caken wife,0,16,0,15,16,1.0
ham,wake since checked stuff saw true available spaces pls call embassy send mail them,1,14,1,14,14,1.0
ham,nope juz work,0,3,0,3,3,1.0
ham,huh fast dat means finished painting,0,6,0,6,6,1.0
ham,number live at 11,1,4,1,4,4,1.0
ham,put party 7 days week study lightly think need draw custom checkboxes know hardcore,0,14,0,14,14,1.0
ham,sac score big hundredhe set batsman,0,6,0,6,6,1.0
ham,send yettys number pls,0,4,0,4,4,1.0
ham,much cost approx  per month,0,5,0,5,5,1.0
ham,ok theory test i going book think 21 may coz thought want go jiayin free,1,15,1,14,15,1.0
spam,contacted dating service someone know find is call land line 09050000928 pobox45w2tg150p,1,12,1,12,12,1.0
ham,fine give call knows wants questions,0,6,0,6,6,1.0
ham,sorry got late start way,0,5,0,5,5,1.0
ham,go back urself lor,0,4,0,4,4,1.0
ham,gas station go there,1,4,1,4,4,1.0
ham,k bored come home,0,4,0,4,4,1.0
ham,babe  love  covers face kisses,0,5,0,5,5,1.0
ham,like made throw smoking friends car one time awesome,0,9,0,9,9,1.0
ham,still checked da  ,0,3,0,3,3,1.0
ham,go walmart ill stay,0,4,0,4,4,1.0
ham,forgotten you might couple bucks send tomorrow k love ya,1,10,1,10,10,1.0
ham,oh great ill disturb talk,0,5,0,5,5,1.0
ham,reverse cheating mathematics,0,3,0,3,3,1.0
ham,welcome caught using broken english again,1,6,1,6,6,1.0
ham,problem baby good time talk called left message,0,8,0,8,8,1.0
ham,sorry call later,0,3,0,3,3,1.0
ham,oh it brand,1,3,1,3,3,1.0
ham,sorry cannot take call right now happens r 2waxsto wat want come ill get medical insurance able deliver basic care currently shopping right medical insurance her give til friday morning ill see major person guide right insurance,4,38,4,32,32,0.8421052631578947
ham,time coming,0,2,0,2,2,1.0
ham,call say coming today ok tell fool like ok,0,9,0,8,8,0.8888888888888888
ham,emailed yifeng part oredi i get fr him,2,8,2,8,8,1.0
ham,r sure understand that wine  good idea slurp,1,8,1,8,8,1.0
ham,minimum walk 3miles day,0,4,0,4,4,1.0
ham,ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema,0,13,0,12,12,0.9230769230769231
ham,brainless baby dolld vehicle sariyag drive madoke barolla,0,8,0,8,8,1.0
ham,run away frm you walk slowly amp kills care enough stop me,2,12,2,12,12,1.0
spam,sorry missed call let us talk time 07090201529,0,8,0,8,8,1.0
ham,please attend phone,0,3,0,3,3,1.0
ham,hate me call accept even single call mine even messaged,1,10,1,8,8,0.8
ham,messages phone holding,0,3,0,3,3,1.0
ham,can free,1,2,1,2,2,1.0
ham,yo trip got postponed still stocked up,1,7,1,7,7,1.0
ham,sorry call later,0,3,0,3,3,1.0
ham,waiting call sir,0,3,0,3,3,1.0
ham,hey doing reply pa,1,4,1,4,4,1.0
ham,hey elaine todays meeting still on,1,6,1,6,6,1.0
ham,sorry gone place ill tomorrow really sorry,0,7,0,6,6,0.8571428571428571
ham,tiime let hug break tears,0,5,0,5,5,1.0
ham,tomorrow going theatre   come wherever call me   tell come tomorrow,1,10,1,8,8,0.8
ham,electricity went fml,0,3,0,3,3,1.0
ham,looks like found something smoke great job,0,7,0,7,7,1.0
ham,also andros ice etc etc,0,5,0,4,4,0.8
ham,,0,0,0,0,0,0.0
ham,good afternon love today hope good maybe interviews wake miss babe passionate kiss across sea,0,15,0,14,14,0.9333333333333333
ham,yup wun believe wat really neva c e message sent shuhui,0,11,0,11,11,1.0
ham,watch resizing,0,2,0,2,2,1.0
ham,dear umma called ,0,3,0,3,3,1.0
ham,finished missing plenty,0,3,0,3,3,1.0
